,name,price,parent category,subcategory,url
1118,CACHET AĞ PLİTKA ŞOKOLAD KAKOSLU 100 QR,4.75,ŞİRNİYYAT,PLİTKA VƏ BATON ŞOKOLAD,https://bravomarket.online/catalog/sweet-grocery/chocolate-bars/473666_cachet_white_chocolate_bar_coconut_100g_5412956213789/
1119,POBEDA KÖPÜKLÜ SÜDLÜ ŞOKOLAD 65 QR,1.19,ŞİRNİYYAT,PLİTKA VƏ BATON ŞOKOLAD,https://bravomarket.online/catalog/sweet-grocery/chocolate-bars/377119_pobeda_milk_porous_chocolate_bar_65_gr_4660013941224/
1120,CIKO SOUSLU YER FINDIGI 90QR,1.59,ŞİRNİYYAT,"ÇİPS, ÇƏRƏZ VƏ QOZ-FINDIQ",https://bravomarket.online/catalog/sweet-grocery/crisps-snacks-and-nuts/ciko-souslu-yer-findigi-90qr/
1121,LAYS PENDİRLİ ÇUBUQLAR 65 QR,1.75,ŞİRNİYYAT,"ÇİPS, ÇƏRƏZ VƏ QOZ-FINDIQ",https://bravomarket.online/catalog/sweet-grocery/crisps-snacks-and-nuts/l-a-y-s-s-t-i-k-s-c-e-d-d-e-r-6-5-q-r/
1122,FANAT SUXARI KETCUPLU 35QR,0.25,ŞİRNİYYAT,"ÇİPS, ÇƏRƏZ VƏ QOZ-FINDIQ",https://bravomarket.online/catalog/sweet-grocery/crisps-snacks-and-nuts/fanat-suxari-ketcup-35qr/
1123,MİLKA BUBBLES KÖPÜKLÜ SÜDLÜ ŞOKOLAD 80 QR,3.05,ŞİRNİYYAT,PLİTKA VƏ BATON ŞOKOLAD,https://bravomarket.online/catalog/sweet-grocery/chocolate-bars/m-i-l-k-a-p-l-i-t-k-a-b-u-b-b-l-e-s-s-u-d-l-u-s-h-o-k-o-l-a-d-8-0-q/
1124,ROSHEN FINDIQ İÇLİKLİ SÜDLÜ PLİTKA ŞOKOLAD 90 QR,1.39,ŞİRNİYYAT,PLİTKA VƏ BATON ŞOKOLAD,https://bravomarket.online/catalog/sweet-grocery/chocolate-bars/333594_roshen_milk_chocolate_bar_with_hazelnut_nougat_90_gr_4823077614767/
1125,MISTER TUM PÜSTE 90 QR,6.19,ŞİRNİYYAT,"ÇİPS, ÇƏRƏZ VƏ QOZ-FINDIQ",https://bravomarket.online/catalog/sweet-grocery/crisps-snacks-and-nuts/mister-tum-puste-90qr/
1126,MILKA BUTOV FINDIQLI ŞOKOLAD PLİTKASI 250 QR,6.89,ŞİRNİYYAT,PLİTKA VƏ BATON ŞOKOLAD,https://bravomarket.online/catalog/sweet-grocery/chocolate-bars/415438_milka_chocolate_bar_with_whole_hazelnut_250_gr_7622300200312/
1127,FRİXX KLASSİK ÇİPS 70 QR,1.15,ŞİRNİYYAT,"ÇİPS, ÇƏRƏZ VƏ QOZ-FINDIQ",https://bravomarket.online/catalog/sweet-grocery/crisps-snacks-and-nuts/f-r-i-x-x-k-l-a-s-s-i-k-c-h-i-p-s-7-0-q-r/
1128,FANAT SUXARİ DANA ETİ ACIKA 70 QR,0.59,ŞİRNİYYAT,"ÇİPS, ÇƏRƏZ VƏ QOZ-FINDIQ",https://bravomarket.online/catalog/sweet-grocery/crisps-snacks-and-nuts/f-a-n-a-t-s-u-x-a-r-i-d-a-n-a-e-t-i-a-c-i-k-a-7-0-q-r/
1129,ÇIKO QARA TUM 120 QR,0.95,ŞİRNİYYAT,"ÇİPS, ÇƏRƏZ VƏ QOZ-FINDIQ",https://bravomarket.online/catalog/sweet-grocery/crisps-snacks-and-nuts/ciko-qara-tum-140qr/
1130,NESTLE NESQUIK ŞOKOLAD BATONU 28 QR,0.5,ŞİRNİYYAT,PLİTKA VƏ BATON ŞOKOLAD,https://bravomarket.online/catalog/sweet-grocery/chocolate-bars/223448_nestle_nesquik_chocolate_baton_28_gr_46005830/
1131,KRASNİY OKTYABR ALENKA SÜDLÜ ŞOKOLAD PLİTKASI 100 QR,1.95,ŞİRNİYYAT,PLİTKA VƏ BATON ŞOKOLAD,https://bravomarket.online/catalog/sweet-grocery/chocolate-bars/227276_krasniy_oktyabr_alenka_milk_chocolate_bar_100_gr_4600300075409/
1132,FANAT SUXARI KRAB DADLİ 35 QR,0.25,ŞİRNİYYAT,"ÇİPS, ÇƏRƏZ VƏ QOZ-FINDIQ",https://bravomarket.online/catalog/sweet-grocery/crisps-snacks-and-nuts/fanat-suxari-krab-35qr/
1133,KREKİ CUBUQ TOMATLI 45 QR,0.45,ŞİRNİYYAT,PEÇENYE VƏ KREKERLƏR,https://bravomarket.online/catalog/sweet-grocery/biscuits-and-crackers/k-r-e-k-i-c-u-b-u-q-t-o-m-a-t-l-i-4-5-q-r/
1134,ETI GONG POPS JALAPENO BİBƏRLİ 80QR,2.29,ŞİRNİYYAT,"ÇİPS, ÇƏRƏZ VƏ QOZ-FINDIQ",https://bravomarket.online/catalog/sweet-grocery/crisps-snacks-and-nuts/e-t-i-g-o-n-g-p-o-p-s-j-a-l-a-p-e-n-o-b-i-b-e-r-l-i-8-0-q-r/
1135,ETİ GONG POPS QARĞIDALI 80 QR,2.29,ŞİRNİYYAT,"ÇİPS, ÇƏRƏZ VƏ QOZ-FINDIQ",https://bravomarket.online/catalog/sweet-grocery/crisps-snacks-and-nuts/e-t-i-g-o-n-g-p-o-p-s-q-a-r-g-i-d-a-l-i-8-0-q-r/
1136,FRİXX KLASSİK ÇİPS 145 QR,2.39,ŞİRNİYYAT,"ÇİPS, ÇƏRƏZ VƏ QOZ-FINDIQ",https://bravomarket.online/catalog/sweet-grocery/crisps-snacks-and-nuts/f-r-i-x-x-k-l-a-s-s-i-k-c-h-i-p-s-1-4-5-q-r/
1137,FRIXX ADJIKA ÇİPSİ 145QR,2.39,ŞİRNİYYAT,"ÇİPS, ÇƏRƏZ VƏ QOZ-FINDIQ",https://bravomarket.online/catalog/sweet-grocery/crisps-snacks-and-nuts/f-r-i-x-x-a-d-j-i-k-a-c-h-i-p-s-1-4-5-q-r/
1138,ETI GONG POPS ƏDVİYYATLI 80QR,2.29,ŞİRNİYYAT,"ÇİPS, ÇƏRƏZ VƏ QOZ-FINDIQ",https://bravomarket.online/catalog/sweet-grocery/crisps-snacks-and-nuts/e-t-i-g-o-n-g-p-o-p-s-e-d-v-i-y-y-a-t-l-i-8-0-q-r/
1139,ÇIKO QARISIQ CƏRƏZ 75 QR,2.45,ŞİRNİYYAT,"ÇİPS, ÇƏRƏZ VƏ QOZ-FINDIQ",https://bravomarket.online/catalog/sweet-grocery/crisps-snacks-and-nuts/ciko-qarisiq-cerez-75qr/
1140,NESTLE SÜDLÜSÜDLÜ KİŞMİŞLİ PLİTKA ŞOKOLAD 90 QR,1.69,ŞİRNİYYAT,PLİTKA VƏ BATON ŞOKOLAD,https://bravomarket.online/catalog/sweet-grocery/chocolate-bars/nestle-sudlu-kishmishli-shokolad-90q/
1141,ROŞEN TÜND PLITKA ŞOKOLAD BADAM 90 QR,1.9,ŞİRNİYYAT,PLİTKA VƏ BATON ŞOKOLAD,https://bravomarket.online/catalog/sweet-grocery/chocolate-bars/333600_roshen_dark_chocolate_bar_with_almond_90_gr_4823077624964/
1142,YUBİLEYNOE ƏNƏNƏVİ PEÇENYE 313 QR,2.29,ŞİRNİYYAT,PEÇENYE VƏ KREKERLƏR,https://bravomarket.online/catalog/sweet-grocery/biscuits-and-crackers/yubileynoye-enenevi-pecenye-313q/
1143,UNICONF VIZIT ŞOKOLAD KQ,23.99,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/vizit-shokolad-1kg/
1144,ABAD ALMA QURUSU 300 QR,5.2,ŞİRNİYYAT,"ÇİPS, ÇƏRƏZ VƏ QOZ-FINDIQ",https://bravomarket.online/catalog/sweet-grocery/crisps-snacks-and-nuts/a-b-a-d-a-l-m-a-q-u-r-u-s-u-3-0-0-q-r/
1145,SCHOGETTEN LATTE MACCHIATO SÜDLÜ ŞOKOLAD PLİTKASI 100 QR,2.99,ŞİRNİYYAT,PLİTKA VƏ BATON ŞOKOLAD,https://bravomarket.online/catalog/sweet-grocery/chocolate-bars/363157_schogetten_latte_macchiato_milk_chocolate_bar_100_gr_4000415028305/
1146,MİLKA TRİOLADE PLİTKA ŞOKOLAD 280 QR,6.99,ŞİRNİYYAT,PLİTKA VƏ BATON ŞOKOLAD,https://bravomarket.online/catalog/sweet-grocery/chocolate-bars/415443_milka_triolade_chocolate_bar_280_gr_7622210702623/
1147,KITKAT DARK KQ,19.99,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/313124_kitkat_wafer_sweets_dark_1kq_08656/
1148,MILKA SÜDLÜ ŞOKOLAD PLİTKASI 250 QR,8.99,ŞİRNİYYAT,PLİTKA VƏ BATON ŞOKOLAD,https://bravomarket.online/catalog/sweet-grocery/chocolate-bars/415437_milka_milk_chocolate_bar_250_gr_7622300200237/
1149,LYUKS ÇİPSİ  PENDİR 133QR,2.99,ŞİRNİYYAT,"ÇİPS, ÇƏRƏZ VƏ QOZ-FINDIQ",https://bravomarket.online/catalog/sweet-grocery/crisps-snacks-and-nuts/400275_lyuks_chipsi_cheese_133gr_7622210176172/
1150,UNICONF SLAVYANSKİYE PROSTORI KONFET KQ,15.05,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/k-o-slavyanskiye-prostori-konfet-1kq/
1151,LUKAS BIFESTI LAYM ŞOKOLADLI KG,8.05,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/l-u-k-a-s-s-h-o-k-o-l-a-d-k-o-n-f-e-t-b-i-f-e-s-t-i-l-a-y-m-1-k-q/
1152,CACHET FINDIQLI SÜDLÜ ŞOKOLAD PLİTKASI 300 QR,10.49,ŞİRNİYYAT,PLİTKA VƏ BATON ŞOKOLAD,https://bravomarket.online/catalog/sweet-grocery/chocolate-bars/382783_cachet_milk_chocolate_bar_with_hazelnut_300_gr_5412956216483/
1153,POBEDA KÖPÜKLÜ QAYMAQLI PLİTKA ŞOKOLAD 65 QR,1.19,ŞİRNİYYAT,PLİTKA VƏ BATON ŞOKOLAD,https://bravomarket.online/catalog/sweet-grocery/chocolate-bars/377120_pobeda_porous_chocolate_bar_with_cream_65_gr_4660013941248/
1154,ETI PETİTO AYICIK SÜDLÜ ŞOKOLAD İLƏ MİNİ PLİTKA 9 QR,0.25,ŞİRNİYYAT,PLİTKA VƏ BATON ŞOKOLAD,https://bravomarket.online/catalog/sweet-grocery/chocolate-bars/223787_eti_petito_ayicik_milk_chocolate_mini_bar_9_gr_8690526047881/
1155,KONTI SLADKOYE SOZVUÇYE QARAĞATLI ŞOKOLAD KQ,10.85,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/sladkoye-sozv-qaragatli-shokolad-1kg/
1156,CAN XIRDA LOKUM KQ,4.89,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/can-pa-xirda-lokum-1kq/
1157,UNICONF MİŞKA KOSOLAPIY BALLI QRİLYAJ KQ,14.45,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/k-o-mishka-kosolapiy-balli-qrilyaj-1kg/
1158,ŞİRİN FINDIQ DRAJE KONFET KQ,21.59,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/sirin-findiq-draje-ceki-konfet-1kq/
1159,CAN SİNCAB BALLI FISTIQ KQ,13.75,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/can-pa-sincap-balli-fistik-1kq/
1160,ALPEN GOLD OREO PLITKA ŞOKOLAD YER FINDIĞI 95 QR,1.45,ŞİRNİYYAT,PLİTKA VƏ BATON ŞOKOLAD,https://bravomarket.online/catalog/sweet-grocery/chocolate-bars/306254_alpen_gold_oreo_milk_chocolate_bar_with_hazelnut_95_gr_7622210704702/
1161,ULKER SÜDLÜ ŞOKOLAD PLİTKASI 60 QR,1.89,ŞİRNİYYAT,PLİTKA VƏ BATON ŞOKOLAD,https://bravomarket.online/catalog/sweet-grocery/chocolate-bars/431018_ulker_milk_chocolate_bar_60_gr_8690504142959/
1162,UNICONF ROT FRONT BATON KQ,14.99,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/rot-front-baton-1kq/
1163,LUKAS BIFESTI MORUQLU ŞOKOLAD KQ,8.05,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/l-u-k-a-s-s-h-o-k-o-l-a-d-k-o-n-f-e-t-b-i-f-e-s-t-i-m-o-r-u-g-1-k-q/
1164,AKKOND KONFET DİVNAYA PTİTSA KQ,17.69,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/akkond-konfet-divnaya-ptica-1kq/
1165,UNICONF BABAYEVSKIY ORIGINAL KONFET KQ,18.99,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/babayevskiy-original-ceki-konfet-1kq/
1166,MILKY WAY ŞOKOLAD BATONU 26 QR,0.6,ŞİRNİYYAT,PLİTKA VƏ BATON ŞOKOLAD,https://bravomarket.online/catalog/sweet-grocery/chocolate-bars/224903_milk_way_baton_25_gr_4011100091993/
1167,ALBENI MİNİ KQ,15.05,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/a-l-b-e-n-i-m-i-n-i-c-e-k-i-1-k-q/
1168,UNICONF KARAMEL QUSYİNIYE LAPKİ KQ,11.89,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/karamel-qusyiniye-lapki-1kg/
1169,UNICONF KRASNIY OKTYABR KARA-KUM ŞOKOLAD KQ,20.99,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/krasniy-oktyabr-kara-kum-shokolad-1kg/
1170,UNICONF ROT FRONT BATON QAYMAQ ÇƏKİ KONFET KQ,14.59,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/rot-front-baton-qaymaq-ceki-konfet-1kq/
1171,UNICONF KRASNIY OKTYABR ALENKA ŞOKOLAD KQ,21.95,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/krasniy-oktyabr-alenka-shokolad-1kq/
1172,UNICONF ROT FRONT OSENNİY VALS KONFET KQ,21.95,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/rot-front-osenniy-vals-ceki-konfet-1kq/
1173,DIROL FRESH BUZLU NANƏ 13.6 QR,0.7,ŞİRNİYYAT,ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/sweets/dirol-fresh-buzlu-nane-13-6q/
1174,ROSSIYSKIY TÜND PLITKA ŞOKOLAD 90 QR,1.69,ŞİRNİYYAT,PLİTKA VƏ BATON ŞOKOLAD,https://bravomarket.online/catalog/sweet-grocery/chocolate-bars/223505_rossiya_dark_chocolate_bar_90_gr_4606272029860/
1175,ETİ HOŞBEŞ KAKAOLU VAFLİ 142 QR,1.45,ŞİRNİYYAT,"BİSKVİT, VAFLİ, KEKSLƏR",https://bravomarket.online/catalog/sweet-grocery/industrial-pastry/eti-hoshbesh-vafli-kakao-142q/
1176,LOOSE  SALTY BALİQ KREKER 1 KQ,9.15,ŞİRNİYYAT,PEÇENYE VƏ KREKERLƏR,https://bravomarket.online/catalog/sweet-grocery/biscuits-and-crackers/baliq-kreker-1kq/
1177,KINDER BUENO AĞ 39 QR,2.05,ŞİRNİYYAT,ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/sweets/kinder-bueno-white-39q/
1178,MARS ŞOKOLAD BATONU 50 QR,1.3,ŞİRNİYYAT,PLİTKA VƏ BATON ŞOKOLAD,https://bravomarket.online/catalog/sweet-grocery/chocolate-bars/mars-sokolad-baton-50q/
1179,KINDER DELİCE 42 QR,1.35,ŞİRNİYYAT,ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/sweets/kinder-delice-42q/
1180,ROSHEN STAKAN MOLOKA ÇƏKİ KONFET KQ,11.35,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/roshen-stakan-moloka-ceki-konfet-kg/
1181,UNICONF MİŞKA KOSOLAPIY ŞOKOLAD KQ,23.59,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/k-o-mishka-kosolapiy-shokolad-1kq/
1182,LOOSE SALTY KREKER DUZLU  1 KQ,6.99,ŞİRNİYYAT,PEÇENYE VƏ KREKERLƏR,https://bravomarket.online/catalog/sweet-grocery/biscuits-and-crackers/duzlu-cubuq-1kq/
1183,AKKOND KONFET OTLOMİ KQ,18.95,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/akkond-konfet-otlomi-qkq/
1184,UNICONF İRİS KİS-KİS KQ,10.99,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/iris-kis-kis-1kq/
1185,ROSHEN MINKY-BINKY KQ,8.05,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/roshen-minky-binky-ceki-konfet-1kq/
1186,ETI KRAX ACI BAHARATLI ÇUBUQ 50QR,0.75,ŞİRNİYYAT,PEÇENYE VƏ KREKERLƏR,https://bravomarket.online/catalog/sweet-grocery/biscuits-and-crackers/e-t-i-k-r-a-x-a-c-i-b-a-h-a-r-a-t-l-i-c-u-b-u-q-5-0-q-r/
1187,MARS MINIS KG,19.99,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/m-a-r-s-m-i-n-i-s-b-u-l-k-k-q/
1188,MILKA SÜDLÜ ŞOKOLAD PLİTKASI 90 QR,3.05,ŞİRNİYYAT,PLİTKA VƏ BATON ŞOKOLAD,https://bravomarket.online/catalog/sweet-grocery/chocolate-bars/225062_milka_milk_chocolate_bar_90_gr_7622210372161/
1189,UNICONF PTİÇYE MOLOKO QAYMAQLI VANİLLİ KQ,15.19,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/pticheye-moloko-qaymaqli-vanil-1kg/
1190,UNICONF BABAYEVSKİY ŞOKOLAD ÇƏKİ KONFET KQ,23.99,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/babayevskiy-sokolad-ceki-konfet-1kq/
1191,ROSHEN CRAZY BEE KQ,5.89,ŞİRNİYYAT,ÇƏKİLİ ŞİRNİYYAT,https://bravomarket.online/catalog/sweet-grocery/weight-sweets/roshen-pcolka-ceki-marmelad-1kg/
1192,FANAT SUXARI KABAB DADLİ 70 QR,0.59,ŞİRNİYYAT,"ÇİPS, ÇƏRƏZ VƏ QOZ-FINDIQ",https://bravomarket.online/catalog/sweet-grocery/crisps-snacks-and-nuts/f-a-n-a-t-s-u-x-a-r-i-k-a-b-a-b-7-0-q-r/
1193,QARABAŞAQ KQ,1.99,BAQQALİYƏ,DÜYÜ MAKARON VƏ PAXLALAR,https://bravomarket.online/catalog/savoury-grocery/rice_pasta_pulses1/506418_sibiryak_buckwheat_1kg_23555/
1194,MAKFA MAKARON SPIRAL 400QR,1.79,BAQQALİYƏ,DÜYÜ MAKARON VƏ PAXLALAR,https://bravomarket.online/catalog/savoury-grocery/rice_pasta_pulses1/249125_makfa_makaron_spiral_400qr_4601780006990/
1195,MUTLU MAKARON SPİRAL GRANDE 500QR,1.49,BAQQALİYƏ,DÜYÜ MAKARON VƏ PAXLALAR,https://bravomarket.online/catalog/savoury-grocery/rice_pasta_pulses1/m-u-t-l-u-g-r-a-n-d-e-f-u-s-i-l-l-i-5-0-0-g-r-x-2-0/
1196,MUTLU MAKARON QƏLƏM 500QR,1.49,BAQQALİYƏ,DÜYÜ MAKARON VƏ PAXLALAR,https://bravomarket.online/catalog/savoury-grocery/rice_pasta_pulses1/m-u-t-l-u-m-a-k-a-r-o-n-q-e-l-e-m-5-0-0-q-r/
1197,AQROKULTURA LEPE NOXUD 800QR PAKET,1.59,BAQQALİYƏ,DÜYÜ MAKARON VƏ PAXLALAR,https://bravomarket.online/catalog/savoury-grocery/rice_pasta_pulses1/a-q-r-o-k-u-l-t-u-r-a-l-e-p-e-n-o-x-u-d-8-0-0-q-r-p-a-k-e-t/
1198,MAKFA MAKARON BALIQQULAĞI 400QR,1.79,BAQQALİYƏ,DÜYÜ MAKARON VƏ PAXLALAR,https://bravomarket.online/catalog/savoury-grocery/rice_pasta_pulses1/249124_makfa_makaron_baliqqulagi_400qr_4601780009922/
1199,MUTLU MAKARON   SPİRAL 500QR,1.49,BAQQALİYƏ,DÜYÜ MAKARON VƏ PAXLALAR,https://bravomarket.online/catalog/savoury-grocery/rice_pasta_pulses1/m-u-t-l-u-m-a-k-a-r-o-n-s-p-i-r-a-l-5-0-0-q-r/
1200,MUTLU MAKARON  SPAGETTİ 1.8MM 500QR,1.49,BAQQALİYƏ,DÜYÜ MAKARON VƏ PAXLALAR,https://bravomarket.online/catalog/savoury-grocery/rice_pasta_pulses1/m-u-t-l-u-s-p-a-g-h-e-t-t-i-1-8-m-m-5-0-0-g-r-x-2-0/
1201,DE DECCO MAKARON SPİRAL 500QR,0.69,BAQQALİYƏ,DÜYÜ MAKARON VƏ PAXLALAR,https://bravomarket.online/catalog/savoury-grocery/rice_pasta_pulses1/de-decco-makaron-spiral-500qr/
1202,MAKFA MAKARON QƏLƏM 400QR,1.79,BAQQALİYƏ,DÜYÜ MAKARON VƏ PAXLALAR,https://bravomarket.online/catalog/savoury-grocery/rice_pasta_pulses1/249123_makfa_makaron_qelem_400qr_4601780009885/
1203,YUMRU DÜYÜ 1KQ ÇƏKİ,2.99,BAQQALİYƏ,DÜYÜ MAKARON VƏ PAXLALAR,https://bravomarket.online/catalog/savoury-grocery/rice_pasta_pulses1/299450_yumru_duyu_1kq_ceki_07576/
1204,MƏRCİMƏK QIRMIZI 1KQ,2.39,BAQQALİYƏ,DÜYÜ MAKARON VƏ PAXLALAR,https://bravomarket.online/catalog/savoury-grocery/rice_pasta_pulses1/321706_mercimek_qirmizi_1kq_ceki_09716/
1205,NATSIONAL QARABAŞAQ ƏLA KEYFİYYƏT 900QR PAKET,3.25,BAQQALİYƏ,DÜYÜ MAKARON VƏ PAXLALAR,https://bravomarket.online/catalog/savoury-grocery/rice_pasta_pulses1/n-a-t-s-i-o-n-a-l-q-a-r-a-b-a-s-h-a-q-e-l-a-k-e-y-f-i-y-y-e-t-9-0-0-q-r-p-a-k-e-t/
1206,CROWN MƏRCİ QIRMIZI 800QR,1.99,BAQQALİYƏ,DÜYÜ MAKARON VƏ PAXLALAR,https://bravomarket.online/catalog/savoury-grocery/rice_pasta_pulses1/crown-merci-qirmizi-800qr/
1207,NATSIONAL YUMRU DÜYÜ KRASNODAR 900QR PAKET,3.3,BAQQALİYƏ,DÜYÜ MAKARON VƏ PAXLALAR,https://bravomarket.online/catalog/savoury-grocery/rice_pasta_pulses1/natsional-yumru-duyu-krasnodar-900qr-paket/
1208,CROWN QARABAŞAQ 800QR,2.99,BAQQALİYƏ,DÜYÜ MAKARON VƏ PAXLALAR,https://bravomarket.online/catalog/savoury-grocery/rice_pasta_pulses1/crown-qarabasaq-800q/
1209,NATSIONAL MANNA 800QR PAKET,1.85,BAQQALİYƏ,DÜYÜ MAKARON VƏ PAXLALAR,https://bravomarket.online/catalog/savoury-grocery/rice_pasta_pulses1/natsional-manna-800qr-paket/
1210,CROWN BULQUR 800QR,1.99,BAQQALİYƏ,DÜYÜ MAKARON VƏ PAXLALAR,https://bravomarket.online/catalog/savoury-grocery/rice_pasta_pulses1/crown-bulgur-800qr/
1211,SAVILLE MAKARON FIRIN 500Q,1.59,BAQQALİYƏ,DÜYÜ MAKARON VƏ PAXLALAR,https://bravomarket.online/catalog/savoury-grocery/rice_pasta_pulses1/saville-makaron-firin-500-g/
1212,ŞAHENŞAH BASMATI DÜYÜ 910Q BANKA,4.99,BAQQALİYƏ,DÜYÜ MAKARON VƏ PAXLALAR,https://bravomarket.online/catalog/savoury-grocery/rice_pasta_pulses1/sahensah-910q-banka/
1213,BESTA BASMATI DÜYÜ BANKA 1KQ,4.39,BAQQALİYƏ,DÜYÜ MAKARON VƏ PAXLALAR,https://bravomarket.online/catalog/savoury-grocery/rice_pasta_pulses1/besta-basmati-duyu-banka-1kq/
1214,TAMAŞAA BASMATİ DÜYÜ 910Q,4.95,BAQQALİYƏ,DÜYÜ MAKARON VƏ PAXLALAR,https://bravomarket.online/catalog/savoury-grocery/rice_pasta_pulses1/duyu-tamasa-miad-910q/
1215,SAVILLE MAKARON FİYONK 500Q,1.59,BAQQALİYƏ,DÜYÜ MAKARON VƏ PAXLALAR,https://bravomarket.online/catalog/savoury-grocery/rice_pasta_pulses1/saville-makaron-fiyonk-500-g/
1216,SULTAN BASMATI DÜYÜ KİSƏ 2KQ,8.35,BAQQALİYƏ,DÜYÜ MAKARON VƏ PAXLALAR,https://bravomarket.online/catalog/savoury-grocery/rice_pasta_pulses1/sultan-basmati-duyu-kise-2kq/
1217,ANKARA VIT. SPAGETTİ 500Q,1.79,BAQQALİYƏ,DÜYÜ MAKARON VƏ PAXLALAR,https://bravomarket.online/catalog/savoury-grocery/rice_pasta_pulses1/ankara-vit-spaqetti-500g/
1218,ANKARA QIRMIZI MƏRCİ 800Q,3.85,BAQQALİYƏ,DÜYÜ MAKARON VƏ PAXLALAR,https://bravomarket.online/catalog/savoury-grocery/rice_pasta_pulses1/ankara-qirmizi-merci-800q/
1219,ANKARA QARABAŞAQ 800Q,3.6,BAQQALİYƏ,DÜYÜ MAKARON VƏ PAXLALAR,https://bravomarket.online/catalog/savoury-grocery/rice_pasta_pulses1/ankara-qarabashaq-800q/
1220,SULTAN BASMATI DÜYÜ 5KQ KİSƏ,19.65,BAQQALİYƏ,DÜYÜ MAKARON VƏ PAXLALAR,https://bravomarket.online/catalog/savoury-grocery/rice_pasta_pulses1/sultan-basmati-duyu-5kq-kise/
1221,MOHABBAT BASMATI DÜYÜ BANKA 910QR,5.39,BAQQALİYƏ,DÜYÜ MAKARON VƏ PAXLALAR,https://bravomarket.online/catalog/savoury-grocery/rice_pasta_pulses1/mohab-basmati-duyu-banka-910q/
1222,SULTAN BASMATI DÜYÜ 1KQ PET,5.49,BAQQALİYƏ,DÜYÜ MAKARON VƏ PAXLALAR,https://bravomarket.online/catalog/savoury-grocery/rice_pasta_pulses1/sultan-basmati-duyu-1kq-pet/
